sim_idx,partition,event_type,event_target,is_fault
2861,optimization,flt_2phg_shc,MainLn12-13,True
2862,optimization,flt_2phg_shc,MainLn12-13,True
2863,optimization,flt_2phg_shc,MainLn13-14,True
2864,monitoring,flt_2phg_shc,MainLn13-14,True
2865,optimization,flt_2phg_shc,MainLn13-14,True
2866,optimization,flt_2phg_shc,MainLn13-14,True
2867,evaluation,flt_2phg_shc,MainLn13-14,True
2868,optimization,flt_2phg_shc,MainLn2-3,True
2869,optimization,flt_2phg_shc,MainLn2-3,True
2870,optimization,flt_2phg_shc,MainLn2-3,True
2871,optimization,flt_2phg_shc,MainLn2-3,True
2872,optimization,flt_2phg_shc,MainLn2-3,True
2873,optimization,flt_2phg_shc,MainLn3-4,True
2874,optimization,flt_2phg_shc,MainLn3-4,True
2875,optimization,flt_2phg_shc,MainLn3-4,True
2876,monitoring,flt_2phg_shc,MainLn3-4,True
2877,monitoring,flt_2phg_shc,MainLn3-4,True
2878,optimization,flt_2phg_shc,MainLn3-8,True
2879,optimization,flt_2phg_shc,MainLn3-8,True
2880,optimization,flt_2phg_shc,MainLn3-8,True
2881,optimization,flt_2phg_shc,MainLn3-8,True
2882,monitoring,flt_2phg_shc,MainLn3-8,True
2883,optimization,flt_2phg_shc,MainLn4-11,True
2884,optimization,flt_2phg_shc,MainLn4-11,True
2885,monitoring,flt_2phg_shc,MainLn4-11,True
2886,optimization,flt_2phg_shc,MainLn4-11,True
2887,optimization,flt_2phg_shc,MainLn4-11,True
2888,optimization,flt_2phg_shc,MainLn4-5,True
2889,optimization,flt_2phg_shc,MainLn4-5,True
2890,monitoring,flt_2phg_shc,MainLn4-5,True
2891,optimization,flt_2phg_shc,MainLn4-5,True
2892,optimization,flt_2phg_shc,MainLn4-5,True
2893,evaluation,flt_2phg_shc,MainLn5-6,True
2894,evaluation,flt_2phg_shc,MainLn5-6,True
2895,optimization,flt_2phg_shc,MainLn5-6,True
2896,optimization,flt_2phg_shc,MainLn5-6,True
2897,monitoring,flt_2phg_shc,MainLn5-6,True
2898,monitoring,flt_2phg_shc,MainLn6-7,True
2899,optimization,flt_2phg_shc,MainLn6-7,True
2900,optimization,flt_2phg_shc,MainLn6-7,True
2901,optimization,flt_2phg_shc,MainLn6-7,True
2902,optimization,flt_2phg_shc,MainLn6-7,True
2903,monitoring,flt_2phg_shc,MainLn7-8,True
2904,optimization,flt_2phg_shc,MainLn7-8,True
2905,optimization,flt_2phg_shc,MainLn7-8,True
2906,optimization,flt_2phg_shc,MainLn7-8,True
2907,optimization,flt_2phg_shc,MainLn7-8,True
2908,optimization,flt_2phg_shc,MainLn8-14,True
2909,optimization,flt_2phg_shc,MainLn8-14,True
2910,optimization,flt_2phg_shc,MainLn8-14,True
2911,optimization,flt_2phg_shc,MainLn8-14,True
2912,optimization,flt_2phg_shc,MainLn8-14,True
2913,optimization,flt_2phg_shc,MainLn8-9,True
2914,optimization,flt_2phg_shc,MainLn8-9,True
2915,optimization,flt_2phg_shc,MainLn8-9,True
2916,optimization,flt_2phg_shc,MainLn8-9,True
2917,optimization,flt_2phg_shc,MainLn8-9,True
2918,optimization,flt_2phg_shc,MainLn9-10,True
2919,optimization,flt_2phg_shc,MainLn9-10,True
2920,optimization,flt_2phg_shc,MainLn9-10,True
2921,optimization,flt_2phg_shc,MainLn9-10,True
2922,optimization,flt_2phg_shc,MainLn9-10,True
2923,optimization,flt_2phg_shc,MainBus1,True
2924,optimization,flt_2phg_shc,MainBus10,True
2925,optimization,flt_2phg_shc,MainBus11,True
2926,optimization,flt_2phg_shc,MainBus12,True
2927,monitoring,flt_2phg_shc,MainBus13,True
2928,optimization,flt_2phg_shc,MainBus14,True
2929,monitoring,flt_2phg_shc,MainBus2,True
2930,optimization,flt_2phg_shc,MainBus3,True
2931,optimization,flt_2phg_shc,MainBus4,True
2932,optimization,flt_2phg_shc,MainBus5,True
2933,monitoring,flt_2phg_shc,MainBus6,True
2934,optimization,flt_2phg_shc,MainBus7,True
2935,optimization,flt_2phg_shc,MainBus8,True
2936,optimization,flt_2phg_shc,MainBus9,True
2937,optimization,flt_2phg_shc,MainLn1-2,True
2938,optimization,flt_2phg_shc,MainLn1-2,True
2939,optimization,flt_2phg_shc,MainLn1-2,True
2940,monitoring,flt_2phg_shc,MainLn1-2,True
2941,optimization,flt_2phg_shc,MainLn1-2,True
2942,optimization,flt_2phg_shc,MainLn10-11,True
2943,monitoring,flt_2phg_shc,MainLn10-11,True
2944,monitoring,flt_2phg_shc,MainLn10-11,True
2945,monitoring,flt_2phg_shc,MainLn10-11,True
2946,optimization,flt_2phg_shc,MainLn10-11,True
2947,monitoring,flt_2phg_shc,MainLn12-13,True
2948,monitoring,flt_2phg_shc,MainLn12-13,True
2949,optimization,flt_2phg_shc,MainLn12-13,True
2950,optimization,flt_2phg_shc,MainLn12-13,True
2951,optimization,flt_2phg_shc,MainLn12-13,True
2952,optimization,flt_2phg_shc,MainLn13-14,True
2953,monitoring,flt_2phg_shc,MainLn13-14,True
2954,optimization,flt_2phg_shc,MainLn13-14,True
2955,optimization,flt_2phg_shc,MainLn13-14,True
2956,optimization,flt_2phg_shc,MainLn13-14,True
2957,optimization,flt_2phg_shc,MainLn2-3,True
2958,optimization,flt_2phg_shc,MainLn2-3,True
2959,optimization,flt_2phg_shc,MainLn2-3,True
2960,optimization,flt_2phg_shc,MainLn2-3,True
2961,monitoring,flt_2phg_shc,MainLn2-3,True
2962,optimization,flt_2phg_shc,MainLn3-4,True
2963,optimization,flt_2phg_shc,MainLn3-4,True
2964,optimization,flt_2phg_shc,MainLn3-4,True
2965,optimization,flt_2phg_shc,MainLn3-4,True
2966,optimization,flt_2phg_shc,MainLn3-4,True
2967,optimization,flt_2phg_shc,MainLn3-8,True
2968,optimization,flt_2phg_shc,MainLn3-8,True
2969,monitoring,flt_2phg_shc,MainLn3-8,True
2970,optimization,flt_2phg_shc,MainLn3-8,True
2971,optimization,flt_2phg_shc,MainLn3-8,True
2972,optimization,flt_2phg_shc,MainLn4-11,True
2973,optimization,flt_2phg_shc,MainLn4-11,True
2974,optimization,flt_2phg_shc,MainLn4-11,True
2975,optimization,flt_2phg_shc,MainLn4-11,True
2976,optimization,flt_2phg_shc,MainLn4-11,True
2977,optimization,flt_2phg_shc,MainLn4-5,True
2978,optimization,flt_2phg_shc,MainLn4-5,True
2979,optimization,flt_2phg_shc,MainLn4-5,True
2980,optimization,flt_2phg_shc,MainLn4-5,True
2981,optimization,flt_2phg_shc,MainLn4-5,True
2982,optimization,flt_2phg_shc,MainLn5-6,True
2983,optimization,flt_2phg_shc,MainLn5-6,True
2984,optimization,flt_2phg_shc,MainLn5-6,True
2985,optimization,flt_2phg_shc,MainLn5-6,True
2986,optimization,flt_2phg_shc,MainLn5-6,True
2987,optimization,flt_2phg_shc,MainLn6-7,True
2988,evaluation,flt_2phg_shc,MainLn6-7,True
2989,optimization,flt_2phg_shc,MainLn6-7,True
2990,optimization,flt_2phg_shc,MainLn6-7,True
2991,optimization,flt_2phg_shc,MainLn6-7,True
2992,evaluation,flt_2phg_shc,MainLn7-8,True
2993,optimization,flt_2phg_shc,MainLn7-8,True
2994,optimization,flt_2phg_shc,MainLn7-8,True
2995,optimization,flt_2phg_shc,MainLn7-8,True
2996,evaluation,flt_2phg_shc,MainLn7-8,True
2997,optimization,flt_2phg_shc,MainLn8-14,True
2998,optimization,flt_2phg_shc,MainLn8-14,True
2999,optimization,flt_2phg_shc,MainLn8-14,True
3000,monitoring,flt_2phg_shc,MainLn8-14,True
3001,optimization,flt_2phg_shc,MainLn8-14,True
3002,optimization,flt_2phg_shc,MainLn8-9,True
3003,optimization,flt_2phg_shc,MainLn8-9,True
3004,optimization,flt_2phg_shc,MainLn8-9,True
3005,optimization,flt_2phg_shc,MainLn8-9,True
3006,monitoring,flt_2phg_shc,MainLn8-9,True
3007,optimization,flt_2phg_shc,MainLn9-10,True
3008,optimization,flt_2phg_shc,MainLn9-10,True
3009,optimization,flt_2phg_shc,MainLn9-10,True
3010,optimization,flt_2phg_shc,MainLn9-10,True
3011,optimization,flt_2phg_shc,MainLn9-10,True
3012,optimization,flt_2phg_shc,MainBus1,True
3013,optimization,flt_2phg_shc,MainBus10,True
3014,monitoring,flt_2phg_shc,MainBus11,True
3015,evaluation,flt_2phg_shc,MainBus12,True
3016,optimization,flt_2phg_shc,MainBus13,True
3017,optimization,flt_2phg_shc,MainBus14,True
3018,optimization,flt_2phg_shc,MainBus2,True
3019,optimization,flt_2phg_shc,MainBus3,True
3020,optimization,flt_2phg_shc,MainBus4,True
3021,optimization,flt_2phg_shc,MainBus5,True
3022,monitoring,flt_2phg_shc,MainBus6,True
3023,optimization,flt_2phg_shc,MainBus7,True
3024,optimization,flt_2phg_shc,MainBus8,True
3025,monitoring,flt_2phg_shc,MainBus9,True
3026,optimization,flt_2phg_shc,MainLn1-2,True
3027,monitoring,flt_2phg_shc,MainLn1-2,True
3028,optimization,flt_2phg_shc,MainLn1-2,True
3029,optimization,flt_2phg_shc,MainLn1-2,True
3030,optimization,flt_2phg_shc,MainLn1-2,True
3031,optimization,flt_2phg_shc,MainLn10-11,True
3032,optimization,flt_2phg_shc,MainLn10-11,True
3033,optimization,flt_2phg_shc,MainLn10-11,True
3034,optimization,flt_2phg_shc,MainLn10-11,True
3035,optimization,flt_2phg_shc,MainLn10-11,True
3036,optimization,flt_2phg_shc,MainLn12-13,True
3037,optimization,flt_2phg_shc,MainLn12-13,True
3038,optimization,flt_2phg_shc,MainLn12-13,True
3039,optimization,flt_2phg_shc,MainLn12-13,True
3040,optimization,flt_2phg_shc,MainLn12-13,True
3041,optimization,flt_2phg_shc,MainLn13-14,True
3042,optimization,flt_2phg_shc,MainLn13-14,True
3043,optimization,flt_2phg_shc,MainLn13-14,True
3044,optimization,flt_2phg_shc,MainLn13-14,True
3045,optimization,flt_2phg_shc,MainLn13-14,True
3046,optimization,flt_2phg_shc,MainLn2-3,True
3047,monitoring,flt_2phg_shc,MainLn2-3,True
3048,optimization,flt_2phg_shc,MainLn2-3,True
3049,optimization,flt_2phg_shc,MainLn2-3,True
3050,optimization,flt_2phg_shc,MainLn2-3,True
3051,optimization,flt_2phg_shc,MainLn3-4,True
3052,optimization,flt_2phg_shc,MainLn3-4,True
3053,optimization,flt_2phg_shc,MainLn3-4,True
3054,optimization,flt_2phg_shc,MainLn3-4,True
3055,optimization,flt_2phg_shc,MainLn3-4,True
3056,optimization,flt_2phg_shc,MainLn3-8,True
3057,optimization,flt_2phg_shc,MainLn3-8,True
3058,evaluation,flt_2phg_shc,MainLn3-8,True
3059,optimization,flt_2phg_shc,MainLn3-8,True
3060,optimization,flt_2phg_shc,MainLn3-8,True
3061,evaluation,flt_2phg_shc,MainLn4-11,True
3062,optimization,flt_2phg_shc,MainLn4-11,True
3063,monitoring,flt_2phg_shc,MainLn4-11,True
3064,optimization,flt_2phg_shc,MainLn4-11,True
3065,optimization,flt_2phg_shc,MainLn4-11,True
3066,optimization,flt_2phg_shc,MainLn4-5,True
3067,optimization,flt_2phg_shc,MainLn4-5,True
3068,optimization,flt_2phg_shc,MainLn4-5,True
3069,optimization,flt_2phg_shc,MainLn4-5,True
3070,monitoring,flt_2phg_shc,MainLn4-5,True
3071,optimization,flt_2phg_shc,MainLn5-6,True
3072,optimization,flt_2phg_shc,MainLn5-6,True
3073,optimization,flt_2phg_shc,MainLn5-6,True
3074,monitoring,flt_2phg_shc,MainLn5-6,True
3075,optimization,flt_2phg_shc,MainLn5-6,True
3076,monitoring,flt_2phg_shc,MainLn6-7,True
3077,optimization,flt_2phg_shc,MainLn6-7,True
3078,optimization,flt_2phg_shc,MainLn6-7,True
3079,optimization,flt_2phg_shc,MainLn6-7,True
3080,optimization,flt_2phg_shc,MainLn6-7,True
3081,optimization,flt_2phg_shc,MainLn7-8,True
3082,optimization,flt_2phg_shc,MainLn7-8,True
3083,optimization,flt_2phg_shc,MainLn7-8,True
3084,optimization,flt_2phg_shc,MainLn7-8,True
3085,evaluation,flt_2phg_shc,MainLn7-8,True
3086,optimization,flt_2phg_shc,MainLn8-14,True
3087,optimization,flt_2phg_shc,MainLn8-14,True
3088,optimization,flt_2phg_shc,MainLn8-14,True
3089,monitoring,flt_2phg_shc,MainLn8-14,True
3090,monitoring,flt_2phg_shc,MainLn8-14,True
3091,optimization,flt_2phg_shc,MainLn8-9,True
3092,optimization,flt_2phg_shc,MainLn8-9,True
3093,optimization,flt_2phg_shc,MainLn8-9,True
3094,optimization,flt_2phg_shc,MainLn8-9,True
3095,optimization,flt_2phg_shc,MainLn8-9,True
3096,optimization,flt_2phg_shc,MainLn9-10,True
3097,optimization,flt_2phg_shc,MainLn9-10,True
3098,optimization,flt_2phg_shc,MainLn9-10,True
3099,optimization,flt_2phg_shc,MainLn9-10,True
3100,monitoring,flt_2phg_shc,MainLn9-10,True
3101,optimization,flt_2phg_shc,MainBus1,True
3102,optimization,flt_2phg_shc,MainBus10,True
3103,optimization,flt_2phg_shc,MainBus11,True
3104,monitoring,flt_2phg_shc,MainBus12,True
3105,optimization,flt_2phg_shc,MainBus13,True
3106,optimization,flt_2phg_shc,MainBus14,True
3107,optimization,flt_2phg_shc,MainBus2,True
3108,optimization,flt_2phg_shc,MainBus3,True
3109,monitoring,flt_2phg_shc,MainBus4,True
3110,optimization,flt_2phg_shc,MainBus5,True
3111,optimization,flt_2phg_shc,MainBus6,True
3112,optimization,flt_2phg_shc,MainBus7,True
3113,optimization,flt_2phg_shc,MainBus8,True
3114,optimization,flt_2phg_shc,MainBus9,True
3115,optimization,flt_2phg_shc,MainLn1-2,True
3116,optimization,flt_2phg_shc,MainLn1-2,True
3117,optimization,flt_2phg_shc,MainLn1-2,True
3118,optimization,flt_2phg_shc,MainLn1-2,True
3119,optimization,flt_2phg_shc,MainLn1-2,True
3120,optimization,flt_2phg_shc,MainLn10-11,True
3121,optimization,flt_2phg_shc,MainLn10-11,True
3122,optimization,flt_2phg_shc,MainLn10-11,True
3123,optimization,flt_2phg_shc,MainLn10-11,True
3124,optimization,flt_2phg_shc,MainLn10-11,True
3125,optimization,flt_2phg_shc,MainLn12-13,True
3126,optimization,flt_2phg_shc,MainLn12-13,True
3127,optimization,flt_2phg_shc,MainLn12-13,True
3128,optimization,flt_2phg_shc,MainLn12-13,True
3129,optimization,flt_2phg_shc,MainLn12-13,True
3130,optimization,flt_2phg_shc,MainLn13-14,True
3131,optimization,flt_2phg_shc,MainLn13-14,True
3132,optimization,flt_2phg_shc,MainLn13-14,True
3133,optimization,flt_2phg_shc,MainLn13-14,True
3134,optimization,flt_2phg_shc,MainLn13-14,True
3135,monitoring,flt_2phg_shc,MainLn2-3,True
3136,monitoring,flt_2phg_shc,MainLn2-3,True
3137,optimization,flt_2phg_shc,MainLn2-3,True
3138,optimization,flt_2phg_shc,MainLn2-3,True
3139,optimization,flt_2phg_shc,MainLn2-3,True
3140,monitoring,flt_2phg_shc,MainLn3-4,True
3141,optimization,flt_2phg_shc,MainLn3-4,True
3142,optimization,flt_2phg_shc,MainLn3-4,True
3143,optimization,flt_2phg_shc,MainLn3-4,True
3144,monitoring,flt_2phg_shc,MainLn3-4,True
3145,optimization,flt_2phg_shc,MainLn3-8,True
3146,optimization,flt_2phg_shc,MainLn3-8,True
3147,optimization,flt_2phg_shc,MainLn3-8,True
3148,optimization,flt_2phg_shc,MainLn3-8,True
3149,optimization,flt_2phg_shc,MainLn3-8,True
3150,optimization,flt_2phg_shc,MainLn4-11,True
3151,optimization,flt_2phg_shc,MainLn4-11,True
3152,optimization,flt_2phg_shc,MainLn4-11,True
3153,optimization,flt_2phg_shc,MainLn4-11,True
3154,optimization,flt_2phg_shc,MainLn4-11,True
3155,optimization,flt_2phg_shc,MainLn4-5,True
3156,optimization,flt_2phg_shc,MainLn4-5,True
3157,optimization,flt_2phg_shc,MainLn4-5,True
3158,optimization,flt_2phg_shc,MainLn4-5,True
3159,optimization,flt_2phg_shc,MainLn4-5,True
3160,optimization,flt_2phg_shc,MainLn5-6,True
3161,optimization,flt_2phg_shc,MainLn5-6,True
3162,optimization,flt_2phg_shc,MainLn5-6,True
3163,optimization,flt_2phg_shc,MainLn5-6,True
3164,optimization,flt_2phg_shc,MainLn5-6,True
3165,optimization,flt_2phg_shc,MainLn6-7,True
3166,optimization,flt_2phg_shc,MainLn6-7,True
3167,optimization,flt_2phg_shc,MainLn6-7,True
3168,optimization,flt_2phg_shc,MainLn6-7,True
3169,monitoring,flt_2phg_shc,MainLn6-7,True
3170,optimization,flt_2phg_shc,MainLn7-8,True
3171,optimization,flt_2phg_shc,MainLn7-8,True
3172,optimization,flt_2phg_shc,MainLn7-8,True
3173,monitoring,flt_2phg_shc,MainLn7-8,True
3174,optimization,flt_2phg_shc,MainLn7-8,True
3175,optimization,flt_2phg_shc,MainLn8-14,True
3176,optimization,flt_2phg_shc,MainLn8-14,True
3177,monitoring,flt_2phg_shc,MainLn8-14,True
3178,optimization,flt_2phg_shc,MainLn8-14,True
3179,monitoring,flt_2phg_shc,MainLn8-14,True
3180,evaluation,flt_2phg_shc,MainLn8-9,True
3181,evaluation,flt_2phg_shc,MainLn8-9,True
3182,monitoring,flt_2phg_shc,MainLn8-9,True
3183,optimization,flt_2phg_shc,MainLn8-9,True
3184,optimization,flt_2phg_shc,MainLn8-9,True
3185,optimization,flt_2phg_shc,MainLn9-10,True
3186,optimization,flt_2phg_shc,MainLn9-10,True
3187,optimization,flt_2phg_shc,MainLn9-10,True
3188,evaluation,flt_2phg_shc,MainLn9-10,True
3189,evaluation,flt_2phg_shc,MainLn9-10,True
3190,optimization,flt_2phg_shc,MainBus1,True
3191,optimization,flt_2phg_shc,MainBus10,True
3192,optimization,flt_2phg_shc,MainBus11,True
3193,optimization,flt_2phg_shc,MainBus12,True
3194,optimization,flt_2phg_shc,MainBus13,True
3195,optimization,flt_2phg_shc,MainBus14,True
3196,optimization,flt_2phg_shc,MainBus2,True
3197,optimization,flt_2phg_shc,MainBus3,True
3198,optimization,flt_2phg_shc,MainBus4,True
3199,optimization,flt_2phg_shc,MainBus5,True
3200,monitoring,flt_2phg_shc,MainBus6,True
3201,optimization,flt_2phg_shc,MainBus7,True
3202,optimization,flt_2phg_shc,MainBus8,True
3203,optimization,flt_2phg_shc,MainBus9,True
3204,optimization,flt_3ph_shc,MainLn1-2,True
3205,optimization,flt_3ph_shc,MainLn1-2,True
3206,evaluation,flt_3ph_shc,MainLn1-2,True
3207,optimization,flt_3ph_shc,MainLn1-2,True
3208,monitoring,flt_3ph_shc,MainLn1-2,True
3209,optimization,flt_3ph_shc,MainLn10-11,True
3210,optimization,flt_3ph_shc,MainLn10-11,True
3211,optimization,flt_3ph_shc,MainLn10-11,True
3212,optimization,flt_3ph_shc,MainLn10-11,True
3213,optimization,flt_3ph_shc,MainLn10-11,True
3214,optimization,flt_3ph_shc,MainLn12-13,True
3215,optimization,flt_3ph_shc,MainLn12-13,True
3216,optimization,flt_3ph_shc,MainLn12-13,True
3217,monitoring,flt_3ph_shc,MainLn12-13,True
3218,optimization,flt_3ph_shc,MainLn12-13,True
3219,monitoring,flt_3ph_shc,MainLn13-14,True
3220,optimization,flt_3ph_shc,MainLn13-14,True
3221,optimization,flt_3ph_shc,MainLn13-14,True
3222,optimization,flt_3ph_shc,MainLn13-14,True
3223,optimization,flt_3ph_shc,MainLn13-14,True
3224,optimization,flt_3ph_shc,MainLn2-3,True
3225,optimization,flt_3ph_shc,MainLn2-3,True
3226,monitoring,flt_3ph_shc,MainLn2-3,True
3227,optimization,flt_3ph_shc,MainLn2-3,True
3228,optimization,flt_3ph_shc,MainLn2-3,True
3229,optimization,flt_3ph_shc,MainLn3-4,True
3230,optimization,flt_3ph_shc,MainLn3-4,True
3231,optimization,flt_3ph_shc,MainLn3-4,True
3232,monitoring,flt_3ph_shc,MainLn3-4,True
3233,monitoring,flt_3ph_shc,MainLn3-4,True
3234,optimization,flt_3ph_shc,MainLn3-8,True
3235,optimization,flt_3ph_shc,MainLn3-8,True
3236,optimization,flt_3ph_shc,MainLn3-8,True
3237,optimization,flt_3ph_shc,MainLn3-8,True
3238,optimization,flt_3ph_shc,MainLn3-8,True
3239,optimization,flt_3ph_shc,MainLn4-11,True
3240,optimization,flt_3ph_shc,MainLn4-11,True
3241,optimization,flt_3ph_shc,MainLn4-11,True
3242,optimization,flt_3ph_shc,MainLn4-11,True
3243,optimization,flt_3ph_shc,MainLn4-11,True
3244,monitoring,flt_3ph_shc,MainLn4-5,True
3245,optimization,flt_3ph_shc,MainLn4-5,True
3246,optimization,flt_3ph_shc,MainLn4-5,True
3247,optimization,flt_3ph_shc,MainLn4-5,True
3248,optimization,flt_3ph_shc,MainLn4-5,True
3249,optimization,flt_3ph_shc,MainLn5-6,True
3250,optimization,flt_3ph_shc,MainLn5-6,True
3251,optimization,flt_3ph_shc,MainLn5-6,True
3252,optimization,flt_3ph_shc,MainLn5-6,True
3253,optimization,flt_3ph_shc,MainLn5-6,True
3254,optimization,flt_3ph_shc,MainLn6-7,True
3255,optimization,flt_3ph_shc,MainLn6-7,True
3256,optimization,flt_3ph_shc,MainLn6-7,True
3257,optimization,flt_3ph_shc,MainLn6-7,True
3258,optimization,flt_3ph_shc,MainLn6-7,True
3259,optimization,flt_3ph_shc,MainLn7-8,True
3260,optimization,flt_3ph_shc,MainLn7-8,True
3261,optimization,flt_3ph_shc,MainLn7-8,True
3262,monitoring,flt_3ph_shc,MainLn7-8,True
3263,optimization,flt_3ph_shc,MainLn7-8,True
3264,optimization,flt_3ph_shc,MainLn8-14,True
3265,monitoring,flt_3ph_shc,MainLn8-14,True
3266,optimization,flt_3ph_shc,MainLn8-14,True
3267,monitoring,flt_3ph_shc,MainLn8-14,True
3268,optimization,flt_3ph_shc,MainLn8-14,True
3269,evaluation,flt_3ph_shc,MainLn8-9,True
3270,optimization,flt_3ph_shc,MainLn8-9,True
3271,optimization,flt_3ph_shc,MainLn8-9,True
3272,monitoring,flt_3ph_shc,MainLn8-9,True
3273,optimization,flt_3ph_shc,MainLn8-9,True
3274,optimization,flt_3ph_shc,MainLn9-10,True
3275,optimization,flt_3ph_shc,MainLn9-10,True
3276,optimization,flt_3ph_shc,MainLn9-10,True
3277,monitoring,flt_3ph_shc,MainLn9-10,True
3278,optimization,flt_3ph_shc,MainLn9-10,True
3279,optimization,flt_3ph_shc,MainBus1,True
3280,optimization,flt_3ph_shc,MainBus10,True
3281,optimization,flt_3ph_shc,MainBus11,True
3282,optimization,flt_3ph_shc,MainBus12,True
3283,optimization,flt_3ph_shc,MainBus13,True
3284,optimization,flt_3ph_shc,MainBus14,True
3285,optimization,flt_3ph_shc,MainBus2,True
3286,optimization,flt_3ph_shc,MainBus3,True
3287,optimization,flt_3ph_shc,MainBus4,True
3288,optimization,flt_3ph_shc,MainBus5,True
3289,optimization,flt_3ph_shc,MainBus6,True
3290,optimization,flt_3ph_shc,MainBus7,True
3291,monitoring,flt_3ph_shc,MainBus8,True
3292,optimization,flt_3ph_shc,MainBus9,True
3293,monitoring,flt_3ph_shc,MainLn1-2,True
3294,optimization,flt_3ph_shc,MainLn1-2,True
3295,optimization,flt_3ph_shc,MainLn1-2,True
3296,optimization,flt_3ph_shc,MainLn1-2,True
3297,optimization,flt_3ph_shc,MainLn1-2,True
3298,optimization,flt_3ph_shc,MainLn10-11,True
3299,monitoring,flt_3ph_shc,MainLn10-11,True
3300,optimization,flt_3ph_shc,MainLn10-11,True
3301,optimization,flt_3ph_shc,MainLn10-11,True
3302,optimization,flt_3ph_shc,MainLn10-11,True
3303,optimization,flt_3ph_shc,MainLn12-13,True
3304,optimization,flt_3ph_shc,MainLn12-13,True
3305,optimization,flt_3ph_shc,MainLn12-13,True
3306,optimization,flt_3ph_shc,MainLn12-13,True
3307,evaluation,flt_3ph_shc,MainLn12-13,True
3308,optimization,flt_3ph_shc,MainLn13-14,True
3309,optimization,flt_3ph_shc,MainLn13-14,True
3310,optimization,flt_3ph_shc,MainLn13-14,True
3311,optimization,flt_3ph_shc,MainLn13-14,True
3312,optimization,flt_3ph_shc,MainLn13-14,True
3313,optimization,flt_3ph_shc,MainLn2-3,True
3314,optimization,flt_3ph_shc,MainLn2-3,True
3315,optimization,flt_3ph_shc,MainLn2-3,True
3316,optimization,flt_3ph_shc,MainLn2-3,True
3317,optimization,flt_3ph_shc,MainLn2-3,True
3318,optimization,flt_3ph_shc,MainLn3-4,True
3319,optimization,flt_3ph_shc,MainLn3-4,True
3320,optimization,flt_3ph_shc,MainLn3-4,True
